q-vector,5 min,10 min,15 min,20 min,25 min,30 min,35 min,40 min,45 min,50 min,55 min,60 min,65 min,70 min,75 min,80 min,85 min,90 min,95 min,100 min,105 min,110 min,115 min,120 min,125 min,130 min,135 min,140 min,145 min,150 min,155 min,160 min,165 min,170 min,175 min,180 min,185 min,190 min,195 min,200 min,205 min,210 min,215 min,220 min,225 min,230 min,235 min,240 min,245 min,250 min,255 min,260 min,265 min,270 min,275 min,280 min,285 min,290 min,295 min,300 min,305 min,310 min,315 min,320 min,325 min,330 min,335 min,340 min,345 min,350 min,355 min,360 min,365 min
0.01728127,0.47667638,0.46420688,0.48056497,0.50028392,0.49879226,0.48621665,0.5026406,0.50628667,0.52825221,0.51917188,0.51015831,0.52589857,0.54545013,0.53700189,0.54861805,0.53951778,0.53985587,0.57368512,0.58708101,0.62049327,0.64107486,0.64252607,0.66047903,0.67293993,0.68004761,0.73641565,0.74923697,0.7623768,0.74039377,0.75994814,0.71551837,0.74142741,0.72979123,0.72492561,0.73994488,0.70563223,0.71121643,0.71833152,0.70209735,0.72709756,0.70515744,0.68881995,0.67574646,0.69241381,0.67325983,0.6572936,0.6849683,0.68127042,0.66846906,0.65992031,0.67577695,0.63730065,0.66233804,0.6436294,0.66293898,0.63834456,0.64624307,0.65549358,0.64201892,0.61818007,0.63845404,0.647054,0.63496102,0.62764556,0.6403845,0.61415204,0.60112761,0.60562165,0.61498622,0.61872087,0.63065493,0.61733362,0.61908427
0.01782096,0.45371697,0.44484019,0.4650725,0.47640958,0.47053981,0.48045518,0.49555667,0.47634591,0.50291313,0.50396425,0.46699558,0.50105451,0.51076184,0.51485608,0.52212954,0.53894646,0.51021047,0.57002915,0.53752202,0.59968162,0.59990071,0.61863997,0.62589518,0.65919208,0.68041139,0.66511756,0.6977112,0.71168809,0.73989462,0.70026289,0.6863464,0.7037627,0.69185789,0.69575961,0.68367636,0.71193559,0.68542948,0.67956534,0.66957158,0.67192298,0.64993647,0.67610104,0.6687001,0.64759089,0.6444742,0.67167238,0.6702238,0.64519317,0.66326682,0.65289501,0.62188797,0.6262498,0.61834264,0.61966939,0.62778623,0.62099507,0.61345839,0.62243481,0.62427383,0.59293659,0.60851795,0.6334985,0.62668817,0.62274674,0.61459251,0.60141431,0.59495953,0.60588967,0.60082413,0.611935,0.60497748,0.60250824,0.5896313
0.01833528,0.43524574,0.42460671,0.43818642,0.4504862,0.44857804,0.47208429,0.45998562,0.44976415,0.44385399,0.46139623,0.47688048,0.46155384,0.47099703,0.49793368,0.48424601,0.51441136,0.50980698,0.53375112,0.5433936,0.55049152,0.59412121,0.55530801,0.58514255,0.59292836,0.58046767,0.62891069,0.66496837,0.63323959,0.66070957,0.68013744,0.67670841,0.68033852,0.65255696,0.67742926,0.65929585,0.64325686,0.63105327,0.6633982,0.6480054,0.66158957,0.64352933,0.66010213,0.66032059,0.65238616,0.62878477,0.61230659,0.64449702,0.61503632,0.63950581,0.62577624,0.61767396,0.62169295,0.60837056,0.59374482,0.62865776,0.61491982,0.60577413,0.60676182,0.61305996,0.61205224,0.57702238,0.61005459,0.60534177,0.5923104,0.57076618,0.59797345,0.60984056,0.59701991,0.58396768,0.61300574,0.57897592,0.57789867,0.58204662
0.01886913,0.41087666,0.4192026,0.428106,0.4266862,0.41562763,0.44808669,0.42876125,0.4258909,0.45176144,0.43938972,0.44672781,0.44461112,0.46644387,0.4707904,0.47104101,0.46840696,0.49589154,0.48854236,0.48804242,0.50840535,0.53744016,0.52966632,0.57240437,0.5797442,0.59404187,0.61121708,0.60416392,0.62901016,0.61742338,0.63540221,0.65915329,0.63458164,0.62554515,0.60083451,0.64033677,0.63532098,0.6181286,0.63267261,0.63079542,0.65152784,0.63463019,0.62672731,0.61910023,0.62353165,0.61881629,0.62269511,0.60288511,0.60753579,0.60891713,0.60233498,0.60186134,0.59326915,0.59361327,0.6063483,0.58519758,0.59941488,0.6008233,0.60419263,0.57315213,0.5941191,0.61000554,0.57668081,0.60979115,0.57461306,0.59333736,0.58552362,0.57677875,0.60086232,0.56758177,0.57722289,0.56127277,0.54790121,0.54723703
0.01944576,0.3873717,0.38562083,0.392309,0.38306731,0.39466822,0.41376256,0.39964836,0.39311743,0.41485233,0.41802419,0.42982623,0.41851988,0.42623125,0.4468199,0.4457631,0.45698042,0.45822976,0.46418343,0.4779701,0.46691972,0.49819807,0.4848362,0.52580783,0.54579022,0.54073316,0.55294245,0.58919783,0.59319041,0.6043022,0.60372316,0.60850353,0.59206969,0.5930865,0.59992652,0.59205034,0.58422372,0.58087585,0.57480717,0.60841896,0.59274875,0.57783964,0.60134942,0.58376374,0.59463041,0.60278739,0.58148491,0.58088879,0.57942138,0.59699719,0.57395948,0.57428568,0.57181873,0.58693467,0.55488869,0.59351653,0.57645028,0.57070123,0.58764407,0.57683307,0.57441507,0.5864266,0.55657354,0.55275769,0.56229054,0.53819725,0.54482983,0.56284889,0.55245758,0.54422814,0.56811239,0.55797086,0.55321752,0.56811668
0.02001867,0.36151971,0.36962911,0.36126846,0.38108114,0.37351903,0.3746984,0.38787936,0.40434608,0.36695893,0.38523341,0.38764106,0.39940938,0.41178273,0.42914534,0.42445954,0.42494834,0.42388837,0.44726385,0.45522477,0.4748593,0.46624754,0.47071293,0.4894778,0.50482672,0.50547629,0.51151518,0.53186008,0.53860342,0.56486346,0.56841663,0.57073351,0.55249384,0.55244863,0.55415767,0.5479694,0.54386975,0.5614396,0.57089653,0.53789895,0.55882525,0.55230681,0.57354335,0.54988048,0.56172142,0.55230865,0.56302342,0.56229836,0.55507974,0.56027528,0.56914179,0.56608975,0.5661303,0.56840675,0.54982882,0.55681142,0.55982021,0.53650229,0.54754274,0.5341735,0.56047466,0.55528532,0.53979236,0.53023855,0.55198676,0.5171024,0.54716831,0.53053733,0.53842223,0.54058394,0.5240753,0.53650561,0.51887407,0.51988468
0.02055825,0.35102538,0.33993569,0.36191924,0.38287697,0.35660005,0.36936765,0.38420226,0.36736828,0.38850801,0.36947729,0.38029385,0.38873318,0.37004231,0.38746124,0.39727642,0.40154373,0.42311966,0.43538884,0.4209276,0.44340287,0.4714387,0.4561197,0.46065803,0.48635235,0.49090819,0.51015915,0.51560814,0.52460498,0.53393085,0.53384964,0.52799553,0.54148275,0.52241743,0.54398748,0.50974986,0.54439794,0.54008627,0.54114217,0.52965263,0.51839894,0.52105099,0.53956973,0.53371004,0.54755126,0.53500137,0.54978316,0.54811186,0.53335808,0.52203265,0.51846911,0.52914849,0.51180226,0.52751142,0.53681196,0.52340255,0.52875124,0.52298131,0.53987775,0.51281595,0.50492532,0.55111441,0.5208603,0.52368617,0.52879721,0.53401623,0.5279795,0.51356763,0.50887615,0.51543043,0.52066312,0.51364291,0.53090712,0.49633938
0.02109676,0.3388976,0.34577616,0.35482111,0.35005965,0.37807952,0.34715571,0.35883932,0.35917465,0.36911823,0.38278668,0.37215865,0.38392361,0.37897738,0.38028143,0.39070376,0.38410289,0.39192345,0.39265082,0.4265655,0.41314021,0.4479884,0.42149308,0.45052603,0.47430218,0.46090758,0.46739633,0.50611104,0.48314505,0.50530457,0.50666009,0.50516446,0.49977025,0.49758099,0.51681245,0.49358914,0.49505748,0.49157122,0.50440804,0.49107259,0.50823764,0.49815512,0.539574,0.48621889,0.50137183,0.5313524,0.50659905,0.49258571,0.50945184,0.51626396,0.50960946,0.5076444,0.49915312,0.49891269,0.49927513,0.49365373,0.50585645,0.48813517,0.49453452,0.50149851,0.47727659,0.49791279,0.50550591,0.49310342,0.48821828,0.49935939,0.50483161,0.49945202,0.48002044,0.52222909,0.49761256,0.49779119,0.49578584,0.49084285
0.02165734,0.31283631,0.32598938,0.31700827,0.31764818,0.33467794,0.34138828,0.32242782,0.34401554,0.32974682,0.34571579,0.36405065,0.33658563,0.35837957,0.3597625,0.35942139,0.36432726,0.36718276,0.37693732,0.37823505,0.4081306,0.39576587,0.41458296,0.41610828,0.43925608,0.42726654,0.43960968,0.43129028,0.46536061,0.45868787,0.47365445,0.45617042,0.47299065,0.47857455,0.45833658,0.48365374,0.47771442,0.46186221,0.481232,0.48844045,0.48236943,0.47933169,0.47743578,0.47291196,0.47703589,0.47278271,0.4797323,0.46725048,0.46765588,0.49161798,0.45886242,0.45331935,0.45931724,0.46191639,0.46948197,0.46826166,0.4644409,0.4785099,0.48700002,0.45267256,0.46769109,0.48644414,0.47741653,0.47179688,0.47957357,0.4808265,0.46204422,0.45021597,0.47613947,0.46232611,0.48194356,0.48308248,0.48556802,0.47278835
0.02226286,0.29753795,0.30337006,0.30832124,0.32138672,0.31149939,0.32744543,0.33378873,0.31584486,0.31795327,0.33421139,0.3341,0.34323903,0.33445365,0.35392483,0.35143247,0.34914595,0.35338744,0.35450437,0.36054952,0.37677354,0.38306494,0.38506799,0.39283357,0.40100854,0.42028203,0.40559714,0.43031198,0.42772208,0.43823475,0.44204845,0.44162163,0.44968075,0.4410654,0.45920346,0.43772975,0.425397,0.44670885,0.44966416,0.45199242,0.44929398,0.43847939,0.45705103,0.44620994,0.44645351,0.44193369,0.45862357,0.44946071,0.44137951,0.44962926,0.44180833,0.46113562,0.44169364,0.45600959,0.45774672,0.44282634,0.43801782,0.45136659,0.4563541,0.42983163,0.45107857,0.47175886,0.45272846,0.42666385,0.44014987,0.45657751,0.46466207,0.43245621,0.44316579,0.45224305,0.44354966,0.46098291,0.45534818,0.4307182
0.02288421,0.27551415,0.28886522,0.27379982,0.29464896,0.29445406,0.29139112,0.32415064,0.31179178,0.31813591,0.3252644,0.31432402,0.30835046,0.31802518,0.31822956,0.33095959,0.3388077,0.33003337,0.33577279,0.34040815,0.36277604,0.36086999,0.37340081,0.37178125,0.35843284,0.38751336,0.3827658,0.39224272,0.41342268,0.41022371,0.39547599,0.41827626,0.410532,0.42539452,0.42141486,0.39212288,0.41879287,0.39859644,0.41299405,0.41380066,0.42785727,0.40261012,0.42890507,0.43517477,0.4296989,0.41626096,0.41391532,0.42059389,0.43508859,0.42894843,0.41138656,0.41910096,0.41782944,0.43292721,0.42325148,0.41670451,0.42362383,0.41696017,0.42331149,0.42559412,0.44196206,0.43902221,0.40617036,0.42580871,0.4334017,0.43810554,0.42075544,0.42960438,0.40993411,0.42964298,0.42814245,0.42843897,0.43399388,0.41911055
0.02348553,0.26965195,0.26157319,0.27353043,0.27121477,0.27606067,0.2792014,0.28876791,0.28076952,0.28029049,0.29603513,0.2979756,0.28881109,0.3074398,0.30294879,0.31698772,0.3122458,0.30172968,0.32965462,0.31703395,0.32440754,0.34154397,0.32605049,0.35520058,0.35389455,0.34351868,0.36718049,0.36341747,0.37261252,0.36328141,0.37191202,0.3858179,0.37141025,0.38267467,0.3788087,0.36852153,0.36480458,0.39366698,0.39325538,0.38075663,0.38614069,0.38521916,0.39260972,0.37707538,0.39296004,0.39802599,0.38787674,0.38653083,0.39678459,0.39498348,0.39172194,0.39166712,0.40208849,0.38331241,0.37408853,0.38705222,0.3939873,0.3928911,0.40990926,0.37590771,0.39150601,0.39793032,0.38917653,0.40057946,0.39659973,0.38819215,0.38090804,0.38820119,0.39234182,0.39820939,0.3924699,0.40135921,0.39437476,0.3730471
0.02407168,0.26974367,0.2611299,0.27273117,0.26466327,0.26076602,0.26736137,0.27216808,0.28655205,0.2750831,0.26602885,0.27915981,0.27949543,0.28784094,0.31208633,0.29911977,0.2916706,0.31397432,0.30128701,0.3025809,0.31745993,0.32074949,0.32353111,0.33617526,0.34233491,0.33349387,0.33655961,0.33701346,0.36067728,0.35327984,0.35155141,0.35144036,0.35959817,0.34678884,0.35091882,0.35665183,0.33832366,0.36065686,0.3807888,0.37485838,0.37024132,0.35163359,0.37911989,0.35960423,0.36592385,0.36538103,0.35982129,0.35265748,0.36802921,0.37187995,0.35265936,0.37015619,0.358819,0.35826513,0.37340198,0.36749079,0.36718251,0.36930223,0.36501148,0.36758011,0.36901492,0.37451086,0.37111639,0.38368942,0.36920541,0.37333991,0.36189476,0.37007682,0.37187325,0.38054099,0.38342333,0.38164309,0.37709402,0.38061719
0.02470939,0.23902926,0.25952968,0.238797,0.24528095,0.25733773,0.24673633,0.268782,0.26315452,0.27295859,0.27146337,0.27847373,0.26514351,0.25960845,0.2852264,0.28290417,0.28697679,0.28060755,0.28901084,0.29666178,0.28853227,0.29842948,0.30228703,0.31785538,0.31681147,0.32373173,0.32715032,0.32098401,0.33506392,0.32953983,0.33429768,0.34255646,0.3327912,0.33356107,0.32474375,0.32127613,0.33583324,0.3342325,0.33773537,0.34270609,0.33103787,0.34251591,0.34223469,0.32475485,0.33961854,0.3412994,0.34484125,0.34171982,0.33336495,0.34190897,0.35285514,0.3479127,0.34866879,0.3347765,0.32348862,0.34994206,0.34719129,0.36219831,0.35826696,0.34245881,0.33618512,0.3361126,0.35133012,0.3558297,0.3426308,0.36024303,0.33800015,0.3490738,0.33942762,0.36152113,0.35701959,0.35837796,0.35977651,0.366533
0.02538793,0.24566289,0.22893866,0.2319394,0.24087922,0.24014559,0.24818276,0.26045103,0.24773271,0.26610882,0.27007278,0.24555939,0.26167457,0.25259473,0.26252387,0.26948511,0.25463048,0.27163292,0.255775,0.27800201,0.28255268,0.2870546,0.29781942,0.29269102,0.29996868,0.31845447,0.29599595,0.30850247,0.31502102,0.29641811,0.32791564,0.31478715,0.32330835,0.31497453,0.31975477,0.31668222,0.31073411,0.30943358,0.32110767,0.3172807,0.31154341,0.30475872,0.31368965,0.32078823,0.3187445,0.32247692,0.32297074,0.31868658,0.32970522,0.30586299,0.31658091,0.3117035,0.30759814,0.31106697,0.31467542,0.31753154,0.3259845,0.33109085,0.33510251,0.32771265,0.33178856,0.33032279,0.33508036,0.32874064,0.32947257,0.32668439,0.33366199,0.3429433,0.33013447,0.34541797,0.34655724,0.34351299,0.34122488,0.34115864
0.02603531,0.22689914,0.22544269,0.22089813,0.22453755,0.23327069,0.24829657,0.24538346,0.23305304,0.24635255,0.24352167,0.24267938,0.24021137,0.24472728,0.25394646,0.25373922,0.25290193,0.2586048,0.26165849,0.27927462,0.27137707,0.28074515,0.26676904,0.27613674,0.29829571,0.27622852,0.2786416,0.28944045,0.28685882,0.29143898,0.30009962,0.2812452,0.28951274,0.29887224,0.28487879,0.28386295,0.28898367,0.28952262,0.28331994,0.29575045,0.2928514,0.28796153,0.28338285,0.29061815,0.29188422,0.28666287,0.2898111,0.29878102,0.29419479,0.30187711,0.29368239,0.26868822,0.28958363,0.29620418,0.3115622,0.29076429,0.30026553,0.2919067,0.31257923,0.30956138,0.30080062,0.32269452,0.31031098,0.3017233,0.31246732,0.29989844,0.32056533,0.31014959,0.31250759,0.32266769,0.32253225,0.31728657,0.31843887,0.31929913
0.02666269,0.21530099,0.21462846,0.21715842,0.21334897,0.21843255,0.2275347,0.23262286,0.22876477,0.22951853,0.23587636,0.23495093,0.23791578,0.24936106,0.25186714,0.24558167,0.24754753,0.24943518,0.25221393,0.25688175,0.26186867,0.25895711,0.26689905,0.26729963,0.26630265,0.2645293,0.27038147,0.26858693,0.28810492,0.27571975,0.27294124,0.27723987,0.27223629,0.27051396,0.28668358,0.27161052,0.2596383,0.276159,0.27476677,0.26933615,0.27179243,0.26896854,0.27358298,0.27490516,0.27550458,0.2772127,0.27355703,0.28753113,0.27562873,0.28434083,0.27732934,0.2900554,0.28214639,0.26819791,0.27615811,0.28483195,0.2847088,0.27836203,0.28234146,0.28981257,0.27501516,0.29133843,0.29093476,0.28929979,0.29656898,0.29794291,0.28987404,0.2874397,0.29102368,0.29419065,0.31553401,0.28918278,0.2937293,0.27512653
0.02731728,0.20060551,0.21026594,0.1955543,0.20061006,0.20487487,0.20844092,0.20973985,0.22153091,0.20829881,0.22198758,0.21427824,0.22080305,0.22399666,0.23983314,0.23906539,0.22627637,0.23121861,0.22374361,0.2317077,0.24445893,0.23680942,0.23993463,0.25498628,0.24611227,0.25520968,0.25590553,0.24817408,0.25644274,0.24545692,0.25757307,0.25003661,0.26271036,0.25656967,0.25529734,0.25284949,0.25006938,0.24132489,0.25312558,0.25289508,0.25905247,0.25696113,0.25271252,0.24223749,0.25600396,0.24335966,0.26513878,0.25894376,0.26265701,0.25487953,0.25807103,0.25433743,0.25127355,0.26228602,0.26422249,0.24968416,0.25911973,0.25099825,0.26807202,0.26235016,0.27003309,0.27256974,0.27617344,0.28385512,0.27694566,0.28059387,0.26119191,0.26119131,0.27695559,0.28421545,0.27537568,0.26707787,0.2664144,0.29549725
0.02797528,0.19066107,0.19444542,0.20532567,0.18566855,0.19864592,0.20494783,0.2123565,0.20368302,0.21101471,0.21475168,0.21690462,0.21571391,0.20841436,0.21499765,0.21252964,0.21514293,0.22863634,0.23089297,0.22908848,0.23348109,0.2260225,0.23145656,0.24174257,0.24354281,0.24011504,0.24588878,0.2463573,0.23630646,0.24987129,0.25605999,0.22868426,0.23857815,0.25279412,0.24131083,0.23257342,0.2198975,0.23595359,0.24921126,0.23790398,0.24709319,0.24823145,0.24487892,0.24118597,0.24969706,0.24142209,0.23169968,0.2350817,0.23838713,0.2457189,0.23544241,0.23537967,0.24767714,0.24749945,0.25411334,0.24646308,0.24335849,0.24830652,0.25425876,0.24793464,0.24627738,0.24732397,0.25319539,0.25652835,0.24844589,0.25341108,0.24390029,0.24970732,0.25020034,0.25738682,0.27676343,0.26557721,0.26999355,0.2679463
0.02863287,0.17393,0.18769023,0.18380466,0.19071812,0.18595522,0.18422142,0.19688664,0.20299573,0.19647294,0.20902737,0.21304548,0.20489222,0.19600974,0.20319931,0.20301828,0.20173746,0.22046659,0.19766691,0.21581162,0.21295998,0.2224768,0.23172942,0.2233378,0.23238431,0.23524598,0.23309353,0.23048947,0.22432506,0.21616417,0.2351986,0.23087088,0.23103785,0.21822791,0.22495729,0.23625894,0.22561018,0.22570677,0.22395494,0.23339512,0.21168944,0.22127791,0.22081931,0.22273988,0.22238856,0.23115022,0.21602076,0.22674136,0.23231011,0.22356807,0.22854543,0.21508296,0.23033815,0.23773465,0.22881849,0.23169974,0.22974704,0.23993596,0.24041665,0.23632121,0.22902191,0.22619768,0.23203574,0.23515177,0.24357851,0.24819155,0.23156142,0.24114875,0.24507474,0.2395062,0.25017824,0.25708701,0.24055069,0.24275819
0.02932927,0.17998283,0.17982641,0.18377717,0.19167828,0.17777491,0.18701792,0.19140141,0.1928534,0.18901798,0.19965568,0.20016343,0.19396738,0.19341121,0.19767973,0.20258388,0.19837442,0.19876064,0.2144156,0.20225784,0.21313728,0.20783022,0.2163636,0.22136905,0.22627832,0.20817006,0.22265402,0.21909261,0.21903399,0.21194474,0.22569672,0.222995,0.21403699,0.21625886,0.2126467,0.21573636,0.2109654,0.22728138,0.21572361,0.22094449,0.21567819,0.22060537,0.2125727,0.20621174,0.20953886,0.2117318,0.21289721,0.21520462,0.20772722,0.20988948,0.20630417,0.21702152,0.21881634,0.21474374,0.21577208,0.21588313,0.22068939,0.21547349,0.22150305,0.21473406,0.22794405,0.23273789,0.22970524,0.23282364,0.23062762,0.22631831,0.22072538,0.20872705,0.23228847,0.23902712,0.24039208,0.23937087,0.23896657,0.24965864
0.03003479,0.18196937,0.16651476,0.1753678,0.15880858,0.168933,0.17921097,0.18124099,0.17917421,0.17234814,0.18413028,0.18396033,0.1844136,0.18143449,0.18901294,0.17989185,0.18811757,0.19255108,0.18534729,0.19834345,0.20441995,0.18841952,0.18555413,0.20563816,0.1959603,0.20546338,0.20968249,0.20685413,0.19812998,0.19570253,0.2139075,0.19807257,0.19516449,0.19981841,0.21290667,0.20103844,0.1945372,0.1960364,0.17597907,0.20363989,0.21277259,0.20375944,0.20620048,0.19209485,0.20149859,0.20821135,0.189451,0.19690098,0.20397646,0.19328323,0.20357523,0.21505163,0.19918679,0.20064191,0.21109266,0.19687796,0.2108925,0.20838255,0.20838373,0.18692005,0.18884251,0.21046445,0.2102963,0.2099709,0.20384915,0.22928986,0.21452167,0.20592083,0.22539162,0.21391314,0.22229345,0.22835226,0.21342384,0.23238106
0.03072996,0.16717594,0.17079228,0.16691213,0.16290361,0.16575593,0.18583634,0.18372869,0.1787704,0.1727747,0.1810437,0.17504741,0.17185286,0.17425509,0.18460775,0.17482144,0.18633596,0.18423148,0.18738548,0.19946716,0.19456513,0.18069603,0.18629872,0.19328391,0.19145565,0.2005127,0.1992518,0.19644364,0.19731717,0.19436409,0.19459521,0.1904866,0.18532533,0.19014717,0.18706858,0.20039699,0.17339539,0.18658185,0.19512134,0.2001496,0.19033263,0.2016953,0.19540711,0.19302296,0.18836352,0.1948858,0.17224179,0.20044595,0.19233655,0.21306055,0.17564899,0.18512832,0.18544634,0.1760594,0.19814954,0.18850404,0.20370471,0.1894758,0.20149494,0.19944278,0.18015559,0.183848,0.19832477,0.20200183,0.21627413,0.18639914,0.19786046,0.19523204,0.2051206,0.20392145,0.21016597,0.20047502,0.2043712,0.1980296
0.03142813,0.13590088,0.15827643,0.15737157,0.15454269,0.16731262,0.16667268,0.16651338,0.1548131,0.17785111,0.17675167,0.17557673,0.1687744,0.18123078,0.19189766,0.17591905,0.17395345,0.17397422,0.18231073,0.18298506,0.17698181,0.1824945,0.18149904,0.17766849,0.17272252,0.18302173,0.17957574,0.18422641,0.1864933,0.18646787,0.18829669,0.19835269,0.1915933,0.18637582,0.18469055,0.18023744,0.18102553,0.18252544,0.18942364,0.18135579,0.17642728,0.16307753,0.17735036,0.18533436,0.17444748,0.1804329,0.17415307,0.17695002,0.18710819,0.18294505,0.18811506,0.18556468,0.16915922,0.17377233,0.17706261,0.18338834,0.17235698,0.18643749,0.191893,0.18333319,0.17318507,0.18859783,0.1981556,0.19594944,0.19710649,0.17278331,0.1823913,0.20577524,0.1916677,0.19736221,0.19872222,0.20674343,0.19478659,0.19356854
0.0321637,0.15699146,0.15071946,0.153781,0.16128426,0.15427489,0.15993465,0.17233346,0.17552585,0.16786486,0.16948695,0.15845954,0.16751306,0.16619661,0.16053157,0.1786453,0.17358778,0.16164692,0.17952212,0.17833975,0.18770055,0.17866043,0.1675756,0.17990751,0.16741051,0.18034694,0.17871213,0.18270182,0.18269739,0.18565134,0.1758856,0.17000669,0.16919646,0.172747,0.17474497,0.1816775,0.17892834,0.17349713,0.17409459,0.16327505,0.17350774,0.16298369,0.16682283,0.16609295,0.16819499,0.18489668,0.1670962,0.17085503,0.17507987,0.17838079,0.1707054,0.1675965,0.16660056,0.15647557,0.17632574,0.17898057,0.16775401,0.1751316,0.16273135,0.18028448,0.17253519,0.18568026,0.17682351,0.17530567,0.17425721,0.18027835,0.18080456,0.17344826,0.17003766,0.18056888,0.18533048,0.18197531,0.17518831,0.18230926
0.03290714,0.13891192,0.13398087,0.15764144,0.14420588,0.14867282,0.15917195,0.15143498,0.15783734,0.15367291,0.16912477,0.16859723,0.15452433,0.15663336,0.16488697,0.15460971,0.15199142,0.15363071,0.16200046,0.15403406,0.17241786,0.17258111,0.17550183,0.16697648,0.17908613,0.16052509,0.17502892,0.17089986,0.15692524,0.15782258,0.18947812,0.16044992,0.16456866,0.16299647,0.1681561,0.16425375,0.16511504,0.15927775,0.17163904,0.16533185,0.15826343,0.16173941,0.16069648,0.16947447,0.16191259,0.16390354,0.16818464,0.16312722,0.15038933,0.15099394,0.15752303,0.16031502,0.16558776,0.16103891,0.15056135,0.15301907,0.16077199,0.16429326,0.15876298,0.17124344,0.15194896,0.15946151,0.14649623,0.15919251,0.16687001,0.17586904,0.15980112,0.17915828,0.17003198,0.17478086,0.16503457,0.17145167,0.17132078,0.16814936
0.03365084,0.14940035,0.1312774,0.13443167,0.12885845,0.135291,0.14201044,0.15410088,0.15024467,0.14623976,0.15467265,0.14987457,0.15126781,0.1373056,0.14587997,0.15639794,0.15047348,0.14903649,0.16268214,0.16016054,0.15578389,0.14813499,0.16510702,0.15379399,0.15737867,0.16020389,0.15984854,0.15992962,0.14768398,0.16706973,0.15884953,0.16640814,0.17198855,0.16302802,0.16652262,0.14538708,0.14584872,0.13128356,0.16104594,0.16973534,0.16553724,0.15342628,0.1561202,0.14155464,0.1583222,0.15388578,0.15670751,0.1507727,0.16143435,0.14652559,0.14160753,0.15930362,0.14387623,0.14807381,0.13787858,0.15138435,0.14660423,0.15549991,0.15875532,0.16460717,0.15010698,0.14760868,0.14359469,0.15669145,0.15683606,0.16147183,0.16531659,0.1549693,0.15122853,0.15335285,0.16493326,0.16038694,0.17220943,0.16146659
0.03440914,0.1392927,0.12292501,0.13777104,0.11412132,0.11850798,0.13237007,0.14188592,0.1394994,0.13536257,0.13210473,0.13892993,0.12883358,0.14602088,0.13501958,0.14441749,0.15014453,0.14497541,0.13876321,0.152183,0.13331437,0.14062728,0.12278032,0.15324042,0.15448764,0.16263735,0.13952484,0.13034969,0.1426749,0.14477249,0.15267311,0.14080386,0.13192428,0.13163829,0.15224388,0.14450346,0.13224371,0.13900648,0.12990342,0.14773791,0.13079321,0.13883382,0.14471257,0.15458924,0.1246598,0.15050552,0.14619928,0.13303654,0.13847836,0.14067358,0.14951938,0.1282341,0.14155502,0.11745077,0.14178218,0.14358403,0.14225599,0.13099739,0.14592935,0.14511491,0.14182131,0.14787475,0.13612227,0.13953878,0.14945151,0.13838365,0.13971681,0.14761975,0.1234547,0.1468762,0.16083093,0.13262581,0.15028437,0.15467206
0.03518376,0.12523762,0.10875548,0.12185517,0.13372885,0.13186959,0.13018135,0.13669498,0.13034857,0.14429179,0.16494786,0.13049351,0.12070094,0.13653588,0.13296916,0.15077975,0.14525619,0.1377076,0.15314595,0.1271401,0.14104571,0.15214383,0.13084042,0.12998929,0.1443789,0.13898557,0.15412541,0.13742233,0.1482302,0.14018126,0.1423114,0.1449552,0.13840512,0.1218798,0.14401136,0.11926895,0.14367965,0.129996,0.13569043,0.13924911,0.1308895,0.13152035,0.13386585,0.12710629,0.13750724,0.14192751,0.13670267,0.13264888,0.11942451,0.14373812,0.14048867,0.14605821,0.12546342,0.12812596,0.14170372,0.12955265,0.12902843,0.12757415,0.14872462,0.13869223,0.14033813,0.1309729,0.12797706,0.13482465,0.12497482,0.14824059,0.1427303,0.12153615,0.14009404,0.14883838,0.15864668,0.15370101,0.1533615,0.14913643
0.03597459,0.10839951,0.14636312,0.12285353,0.11267333,0.13045627,0.12856939,0.13623134,0.12009098,0.12886465,0.14353249,0.13919496,0.12677111,0.10762697,0.12678129,0.13168416,0.1022743,0.13433232,0.13046808,0.12160108,0.11061687,0.13652572,0.13276876,0.13560587,0.14838953,0.15249529,0.13562431,0.13906073,0.126114,0.14864439,0.14311127,0.12669799,0.12574213,0.134498,0.13246729,0.11329306,0.13151531,0.11752922,0.14318753,0.1301067,0.13225539,0.1082571,0.11910926,0.12484026,0.12532046,0.12365858,0.13981233,0.12773017,0.12820912,0.11589805,0.121751,0.13491308,0.12174443,0.14495839,0.12176273,0.13243246,0.11311738,0.11740032,0.12321721,0.12043251,0.11596854,0.11384277,0.1224163,0.11464598,0.13963126,0.13282993,0.14199622,0.12937525,0.12789179,0.12180006,0.1473402,0.12360559,0.13404988,0.13419719
