q-vector,5 min,10 min,15 min,20 min,25 min,30 min,35 min,40 min,45 min,50 min,55 min,60 min,65 min,70 min,75 min,80 min,85 min,90 min,95 min,100 min,105 min,110 min,115 min,120 min,125 min,130 min,135 min,140 min,145 min,150 min,155 min,160 min,165 min,170 min,175 min,180 min,185 min,190 min,195 min,200 min,205 min,210 min,215 min,220 min,225 min,230 min,235 min,240 min,245 min,250 min,255 min,260 min,265 min,270 min,275 min,280 min,285 min,290 min,295 min,300 min,305 min,310 min,315 min,320 min,325 min,330 min,335 min,340 min,345 min,350 min,355 min,360 min,365 min
0.12946769,0.00156037,0.00156699,0.00156932,0.00156978,0.00157662,0.00158065,0.00157063,0.00156724,0.00157624,0.00158245,0.00157083,0.00156015,0.00157321,0.00157612,0.00157273,0.00157405,0.00157504,0.00157295,0.00156813,0.00157841,0.0015653,0.00156023,0.0015705,0.00158044,0.00157092,0.00156169,0.00156868,0.00156165,0.00158235,0.00156882,0.0015704,0.0015811,0.00156023,0.00157951,0.00156486,0.00156424,0.00157019,0.00157211,0.00156999,0.00156724,0.00156758,0.00157346,0.00156817,0.00157879,0.00157163,0.00156681,0.00156638,0.00156702,0.00156647,0.00157217,0.0015739,0.00157057,0.0015636,0.00156447,0.00156171,0.00156366,0.00156892,0.00156566,0.00156966,0.00156852,0.00157991,0.00157074,0.00156036,0.00157333,0.00156521,0.00155975,0.00156978,0.00157037,0.00155945,0.00156654,0.0015726,0.00156861,0.00197809
0.13241553,0.00159534,0.00159161,0.00158643,0.00161958,0.00159736,0.00160993,0.00159883,0.00160903,0.00159603,0.00161282,0.00160818,0.00159293,0.0015976,0.00160513,0.00159966,0.00160851,0.00161198,0.00160374,0.00160958,0.00161416,0.00160486,0.00159872,0.00160342,0.00161866,0.0015906,0.00159733,0.00161283,0.00160551,0.00162209,0.00160707,0.00159723,0.00160886,0.00159521,0.00160618,0.00159604,0.00159344,0.00161684,0.00160026,0.0015981,0.00159838,0.00159226,0.00159658,0.00159775,0.00159381,0.00161724,0.00160421,0.00160296,0.001593,0.00160765,0.00160772,0.00160503,0.00160175,0.00160078,0.00159846,0.00160162,0.00160311,0.00159627,0.00159822,0.00160388,0.00158385,0.00161522,0.00159103,0.00160218,0.00160277,0.00159985,0.00160072,0.00160195,0.001591,0.00159261,0.00160217,0.00158846,0.0015927,0.00205721
0.13514807,0.00153028,0.00152316,0.00151604,0.00152742,0.00153003,0.0015405,0.00153616,0.00152762,0.00153106,0.00153874,0.00152841,0.00152232,0.00152845,0.0015275,0.00153254,0.0015334,0.0015354,0.00153516,0.00152952,0.00153658,0.00153259,0.00151872,0.00152557,0.00153665,0.00151532,0.00152459,0.00152587,0.00151819,0.00153861,0.00153034,0.00151636,0.00153346,0.0015109,0.00153505,0.0015319,0.00151927,0.00152876,0.00153172,0.00152811,0.0015329,0.00151901,0.00153116,0.00152929,0.00152373,0.0015288,0.0015266,0.00152351,0.00152104,0.00154167,0.00153367,0.0015327,0.00152619,0.00150759,0.00152323,0.00154357,0.00152592,0.00153463,0.00152749,0.00152142,0.00152111,0.001529,0.00152816,0.00153104,0.00153195,0.00153472,0.00152259,0.00152382,0.00152882,0.00153253,0.00153104,0.00152111,0.00152667,0.00193018
0.1381549,0.00151474,0.00151385,0.00151586,0.00152314,0.00151321,0.00152858,0.00151911,0.0015197,0.00151263,0.00152003,0.00151274,0.00150934,0.00152149,0.00152461,0.0015218,0.00153066,0.00152097,0.00152441,0.00153258,0.00152082,0.00151893,0.00151101,0.00152558,0.00152685,0.00151579,0.00152012,0.00150742,0.00151461,0.00152849,0.00152082,0.00152194,0.00152566,0.0015211,0.00152097,0.00151911,0.0015169,0.0015242,0.00152248,0.00151966,0.0015181,0.00151742,0.00152324,0.00151391,0.00152568,0.00152617,0.00151555,0.00152019,0.00151516,0.00153491,0.00152252,0.001526,0.00152441,0.00150978,0.00152087,0.00152409,0.00151379,0.00153033,0.00151777,0.00151515,0.00151644,0.00152572,0.00151925,0.00151665,0.00152342,0.00151373,0.00150368,0.00151306,0.00150999,0.00152217,0.00151667,0.00152129,0.00150854,0.00192735
0.14093849,0.00148285,0.00147889,0.00148726,0.00148546,0.00148245,0.00149034,0.00149519,0.00149157,0.00149444,0.00149894,0.00148697,0.00147583,0.00148675,0.00149,0.00149694,0.0014996,0.00148818,0.00149521,0.00148989,0.00149533,0.00149382,0.00148585,0.00149285,0.00149272,0.00148763,0.00147854,0.00148886,0.00148158,0.00149379,0.00148078,0.00148555,0.00149584,0.00147907,0.00149456,0.00149131,0.00148076,0.00148935,0.00149354,0.00148996,0.00149483,0.00147584,0.0014813,0.00148698,0.00149076,0.00149113,0.0014781,0.00148658,0.00148875,0.0014882,0.0014922,0.00149581,0.00148399,0.00148007,0.00148833,0.00149936,0.00148353,0.00149184,0.00148623,0.00149057,0.00148716,0.00150406,0.00148743,0.00149542,0.00148641,0.00148898,0.00148737,0.00147859,0.00148124,0.00148677,0.0014912,0.00148408,0.00147998,0.0018835
0.14399957,0.00145166,0.00143937,0.0014479,0.00145281,0.00144462,0.00145936,0.00145908,0.00145741,0.00145615,0.00146561,0.00145603,0.00145436,0.00145693,0.00146768,0.00145909,0.00145501,0.00145952,0.0014507,0.00146399,0.00146055,0.00145692,0.00145029,0.00146068,0.00146856,0.00144941,0.00145732,0.00144937,0.00145938,0.0014587,0.00145948,0.00145815,0.00146618,0.00145142,0.00146183,0.0014556,0.00145278,0.00146788,0.00145791,0.00145677,0.0014611,0.00145479,0.00145705,0.00146375,0.00146391,0.00145673,0.00145797,0.0014563,0.00145419,0.00146336,0.00145272,0.0014693,0.00145303,0.00145208,0.00146356,0.00145868,0.00145508,0.0014575,0.00145355,0.00144268,0.00145505,0.00146109,0.00145224,0.00145385,0.00144981,0.00145582,0.00145175,0.00145464,0.00144838,0.00144658,0.00145591,0.00145377,0.00145008,0.00184041
0.14690772,0.00146386,0.00146367,0.00145812,0.00145954,0.00145419,0.00146801,0.00146775,0.00146428,0.00145918,0.00146065,0.00146344,0.00145573,0.00146424,0.00147041,0.00146306,0.00146269,0.00146291,0.00146559,0.00146076,0.00147001,0.00146047,0.00145746,0.00145516,0.00146413,0.00145745,0.00145874,0.00146343,0.00146579,0.00146503,0.00146494,0.00146065,0.00146501,0.00145635,0.00147144,0.00146302,0.00145213,0.00146563,0.00145962,0.00146402,0.00147394,0.00145405,0.00145815,0.0014631,0.00146155,0.00147257,0.00145543,0.00146196,0.00146654,0.00147482,0.00146319,0.0014654,0.0014635,0.00145096,0.00145334,0.00145742,0.00145765,0.00145939,0.00145563,0.00145752,0.00145583,0.00147066,0.00146978,0.00146301,0.00145806,0.0014631,0.00145683,0.00146455,0.00146575,0.00145936,0.0014699,0.00145587,0.00145926,0.00184426
0.14998618,0.00134896,0.00134582,0.0013538,0.00135928,0.00135024,0.00135604,0.00136423,0.00136148,0.00135417,0.00135954,0.00134973,0.0013482,0.00135381,0.00135758,0.00135057,0.00135433,0.00135344,0.00136038,0.00135887,0.00135897,0.001354,0.00133951,0.00135083,0.00135256,0.00135356,0.00135482,0.00135091,0.00134772,0.00136309,0.001359,0.00134553,0.00136095,0.00134545,0.00135928,0.0013501,0.00134953,0.00135703,0.00135332,0.00135457,0.00135371,0.00134523,0.00135645,0.00135462,0.00135916,0.00135147,0.00135212,0.00135725,0.00135293,0.00136908,0.00135683,0.00135663,0.00134643,0.00134531,0.00135452,0.00135662,0.00135239,0.00134502,0.00135097,0.00135175,0.00134599,0.00134785,0.0013558,0.00134103,0.00135044,0.00134924,0.00134929,0.00135323,0.00134614,0.00134702,0.00135473,0.00135067,0.001342,0.00170488
0.15327623,0.00140864,0.00141066,0.00140077,0.00141346,0.00141011,0.00142349,0.00141961,0.00142057,0.00141557,0.00142165,0.00141097,0.00141317,0.00140735,0.00141494,0.00141914,0.00142492,0.00141968,0.00141423,0.0014142,0.00142405,0.00141654,0.00141151,0.00141896,0.0014189,0.00141413,0.0014082,0.00141785,0.00141238,0.0014207,0.00141163,0.00140044,0.00142459,0.00140061,0.00141908,0.00140665,0.00140449,0.00140408,0.00141708,0.00141476,0.0014206,0.00140165,0.00142433,0.00141507,0.00141,0.00141317,0.00140401,0.00141657,0.00141,0.00141591,0.00141427,0.0014233,0.00140685,0.00140542,0.0014033,0.00141465,0.00140511,0.00141274,0.00141589,0.00140554,0.00141056,0.00141111,0.00140639,0.0014042,0.00142215,0.00141634,0.00140566,0.00140199,0.00139907,0.00141364,0.0014103,0.0014107,0.00140486,0.00182719
0.156357,0.00130148,0.00129673,0.0012968,0.00130474,0.00130173,0.00130335,0.0013126,0.00129679,0.00130829,0.00130234,0.0012968,0.00130265,0.00130883,0.00130667,0.00129906,0.00130464,0.00130261,0.00130124,0.0013158,0.00130522,0.00130942,0.00129962,0.0013044,0.00130907,0.00129455,0.00129849,0.00129633,0.00130205,0.00130527,0.00130426,0.00130101,0.0013093,0.00129001,0.00130235,0.0012974,0.00130139,0.00130246,0.00130248,0.00129724,0.00131227,0.0012946,0.00130787,0.0013034,0.00130142,0.00130639,0.00129387,0.00130571,0.00129919,0.00131148,0.00130405,0.00129981,0.00130328,0.00130015,0.00129452,0.00130995,0.00130553,0.00130076,0.0013014,0.00130163,0.00130268,0.00130639,0.00130319,0.00129427,0.00129893,0.00130169,0.00129122,0.00130614,0.00129582,0.00130405,0.0013037,0.0013057,0.00129519,0.00163821
0.15977053,0.00129485,0.00128807,0.00128495,0.0012958,0.00129,0.00129878,0.00129355,0.00129219,0.00129218,0.00130516,0.00129574,0.00128099,0.00129475,0.00129941,0.00129224,0.00129425,0.00130352,0.00129816,0.00129821,0.00130712,0.00129728,0.00128499,0.00128796,0.00129217,0.00129241,0.00128769,0.00129082,0.00129327,0.0012944,0.00129757,0.00128954,0.00129337,0.00128627,0.00129543,0.00128845,0.00129118,0.00129513,0.00129247,0.00129462,0.00129685,0.00128737,0.00129564,0.00129153,0.00128558,0.0012968,0.00129418,0.001292,0.0012955,0.00129676,0.00130352,0.00129532,0.00129303,0.00128437,0.0012954,0.00130336,0.00129115,0.00129732,0.00129007,0.00129215,0.001292,0.00129777,0.00128874,0.00129352,0.00128937,0.00129809,0.00128177,0.00129206,0.00128981,0.00129703,0.00129624,0.00128813,0.00129551,0.00164657
0.1629333,0.00131187,0.00131664,0.00131077,0.00132263,0.00132046,0.00132154,0.00132082,0.0013142,0.00131355,0.00132109,0.00130864,0.00131618,0.00131091,0.0013224,0.001315,0.0013166,0.00131848,0.00132922,0.00131602,0.00131916,0.0013192,0.00130292,0.00131426,0.00132142,0.00131109,0.0013139,0.00131931,0.00131039,0.00132607,0.00131436,0.00131258,0.00132162,0.00130753,0.00132077,0.00131297,0.00131284,0.00131215,0.0013199,0.00131445,0.00131893,0.00130791,0.00131617,0.00131093,0.00130803,0.00131867,0.00131607,0.00131024,0.00131869,0.00131689,0.00131893,0.0013183,0.00131833,0.00131554,0.00131437,0.00131631,0.00131719,0.00131739,0.00131971,0.00132031,0.0013095,0.00132132,0.00131633,0.00131939,0.00131708,0.00132689,0.00132115,0.00132115,0.00130989,0.00131814,0.0013184,0.00131718,0.00131907,0.00167667
0.16625779,0.0012186,0.00122787,0.00122047,0.00122626,0.00122463,0.00122231,0.00122863,0.00122518,0.00123176,0.00123784,0.00122258,0.00122824,0.00122667,0.00123113,0.00122463,0.00123229,0.00123137,0.00122754,0.00122268,0.0012325,0.00123027,0.00122408,0.00122474,0.00123218,0.00122245,0.00122154,0.00122321,0.00122395,0.00123581,0.00122801,0.00122777,0.00122742,0.00121982,0.00123301,0.00122303,0.00122297,0.00122911,0.00122899,0.00122491,0.00123353,0.00121231,0.00122641,0.00122552,0.00122495,0.00122851,0.00122119,0.00122825,0.00123037,0.00123497,0.00122722,0.00123383,0.00122308,0.00122447,0.00122479,0.00123225,0.00122781,0.00122452,0.00122692,0.00122264,0.00121914,0.00123654,0.00123152,0.0012244,0.00122688,0.00122768,0.00121552,0.00122981,0.00121978,0.00122859,0.00122719,0.00122196,0.00122272,0.00155278
0.16984961,0.00123165,0.00123797,0.00123131,0.00123605,0.00123466,0.00123677,0.00123777,0.00124307,0.00124058,0.00124331,0.0012354,0.00123079,0.00123113,0.0012429,0.00124146,0.00124226,0.00124222,0.0012369,0.0012395,0.00124156,0.00123387,0.00122513,0.00123878,0.0012395,0.00123417,0.00124182,0.00123455,0.00123251,0.00124546,0.00124446,0.00123306,0.0012348,0.00123446,0.00123796,0.0012317,0.00123047,0.00123418,0.00123036,0.00123162,0.00123703,0.00122564,0.00123902,0.00124105,0.00123434,0.00124291,0.00123738,0.00123292,0.00123678,0.0012385,0.00124076,0.00123546,0.00123221,0.0012305,0.00122734,0.00123391,0.00124014,0.00123136,0.00123658,0.00123466,0.00122774,0.00124258,0.00123605,0.00123154,0.0012355,0.00123565,0.00123107,0.00123603,0.00122973,0.0012353,0.0012276,0.00123262,0.00123654,0.00158957
0.17320573,0.00119933,0.00119989,0.00120019,0.00120169,0.00120136,0.00120648,0.0012046,0.00120091,0.00120162,0.00120221,0.00119631,0.00119698,0.00120455,0.00119751,0.001201,0.00120514,0.0011945,0.00120463,0.00120227,0.00120427,0.00120126,0.00118783,0.00120323,0.00120278,0.00119469,0.00119532,0.00120127,0.00119343,0.00120261,0.00120001,0.00120138,0.00119724,0.00119282,0.00120121,0.00119936,0.00119218,0.00119749,0.0011952,0.00120123,0.00120053,0.0011936,0.00120126,0.00119523,0.00119588,0.00120979,0.00119765,0.0012004,0.00119963,0.00120375,0.00119908,0.00120969,0.00120106,0.0011922,0.00120321,0.00120061,0.00119522,0.00120748,0.00119398,0.00119982,0.00119157,0.00119922,0.00120074,0.00119297,0.00119854,0.00119744,0.00119387,0.00119816,0.00119505,0.00118945,0.00119689,0.00118805,0.00119801,0.00151649
0.17683768,0.00115191,0.0011463,0.00114165,0.00115148,0.00114532,0.00115681,0.00115319,0.00115316,0.00115851,0.00115792,0.00114853,0.00114436,0.00115755,0.00115856,0.00114485,0.00115867,0.00115359,0.0011568,0.0011507,0.00116043,0.00114773,0.00114199,0.00115164,0.0011551,0.00114861,0.00113878,0.00115102,0.0011561,0.00116049,0.00115707,0.00115325,0.00115247,0.00114098,0.0011595,0.00115422,0.00114324,0.00115163,0.00115598,0.00114762,0.00115601,0.00114738,0.00115382,0.00114919,0.00114887,0.00115089,0.00115496,0.00115533,0.00114968,0.00115244,0.00115414,0.00115571,0.00114822,0.00114524,0.00114947,0.0011577,0.00114806,0.00115351,0.00115512,0.00114791,0.00114894,0.00116386,0.0011541,0.00114668,0.00114915,0.00115652,0.00114644,0.00115131,0.00114715,0.00115574,0.00114857,0.00115515,0.00114809,0.00146482
0.18056641,0.00117124,0.00116943,0.00116927,0.0011788,0.00116696,0.00118105,0.00117891,0.00118039,0.00117039,0.00117753,0.00117155,0.00116245,0.00116775,0.00117489,0.00118182,0.00117725,0.00117947,0.00118787,0.00117803,0.0011846,0.00117245,0.00117255,0.00117564,0.00117805,0.00117788,0.00117363,0.00117396,0.00117655,0.00117836,0.00117349,0.00117666,0.00117808,0.00117191,0.00117849,0.00117288,0.00117401,0.00117473,0.00117433,0.00117401,0.00117938,0.00117075,0.00118317,0.00117101,0.00117478,0.00118416,0.00117656,0.00117791,0.00117071,0.00118268,0.00117673,0.00118442,0.00117089,0.00117161,0.00116941,0.0011844,0.00117425,0.00117237,0.00117475,0.00117507,0.00116584,0.00118142,0.00117376,0.00117545,0.00117629,0.00117546,0.00117105,0.00117782,0.00116967,0.00116994,0.0011741,0.00117474,0.00117554,0.00150435
0.18406485,0.00112161,0.00111941,0.0011141,0.00112186,0.00112009,0.00112328,0.00113476,0.00112336,0.00112995,0.00112967,0.00112216,0.00112148,0.00112459,0.00112806,0.00113069,0.00112718,0.00112831,0.00112827,0.0011238,0.00113393,0.00112513,0.00111768,0.00112729,0.00112859,0.00112323,0.00112556,0.00113134,0.0011243,0.00113134,0.00112793,0.00112161,0.00113018,0.00112329,0.00112781,0.00112669,0.00112483,0.00112382,0.00112185,0.00112388,0.00112901,0.00111361,0.00112412,0.00112244,0.00112821,0.00112942,0.00112493,0.00112648,0.00112331,0.00112813,0.00112595,0.00112835,0.00112257,0.00112273,0.00112132,0.00112241,0.0011192,0.00112237,0.00112532,0.00112047,0.00111791,0.00112546,0.00112434,0.00112305,0.00112222,0.00112627,0.00112324,0.00112077,0.0011226,0.00112206,0.00112636,0.00112621,0.00112611,0.00142837
0.18784592,0.00107796,0.00107481,0.00107918,0.0010829,0.00107828,0.00108084,0.00108358,0.00108223,0.00108117,0.0010833,0.00107829,0.001076,0.0010781,0.00108223,0.00108267,0.00108266,0.00107724,0.00108418,0.00108368,0.00108958,0.00108214,0.00107491,0.0010814,0.00108846,0.00107609,0.00107845,0.00107647,0.0010764,0.00108512,0.0010808,0.00107229,0.00108084,0.00107756,0.00108452,0.00107644,0.00107623,0.0010832,0.00108375,0.0010815,0.00108502,0.00107745,0.00108646,0.0010754,0.00108316,0.001085,0.00107621,0.00108262,0.00108125,0.00108173,0.00108207,0.00108563,0.00108185,0.00107149,0.00107915,0.00108173,0.0010793,0.00108037,0.00108516,0.00107683,0.00107788,0.00108507,0.0010815,0.00107978,0.00108349,0.00107843,0.00107715,0.0010786,0.00107366,0.00107879,0.00108221,0.00107878,0.00107701,0.00137751
0.19181261,0.00107495,0.0010801,0.00107684,0.00108694,0.00108138,0.00108193,0.00108847,0.00108178,0.00108917,0.00109162,0.00107785,0.00107668,0.00108358,0.00108804,0.00108144,0.00108785,0.00108426,0.00108819,0.00108228,0.00108401,0.00108331,0.00107262,0.00107968,0.00108747,0.00108179,0.00108125,0.00108325,0.00108309,0.00108766,0.0010781,0.00107962,0.00108665,0.00107723,0.00109125,0.00107952,0.00108193,0.00108434,0.00108203,0.0010824,0.00108249,0.00107921,0.00108697,0.00107368,0.0010828,0.00108691,0.00107777,0.00108453,0.00108203,0.00108571,0.00108751,0.0010876,0.0010842,0.00107808,0.00108035,0.00108784,0.0010799,0.00108018,0.00108479,0.00108741,0.00108339,0.00108503,0.00108368,0.00108364,0.00108504,0.00108694,0.00108198,0.00107912,0.00107291,0.00108364,0.00107849,0.00108148,0.00108184,0.00138223
0.19560274,0.00106682,0.00106309,0.00106501,0.00107637,0.00107109,0.00107595,0.00107492,0.00106355,0.00107418,0.00107127,0.00106503,0.0010661,0.00106861,0.00107673,0.00107061,0.00107827,0.00106874,0.00107479,0.00107478,0.00107919,0.00107376,0.00106741,0.00107296,0.00107993,0.00106367,0.00107054,0.00106504,0.00107293,0.00107951,0.0010697,0.00106896,0.0010712,0.00106866,0.0010779,0.00106797,0.00106876,0.00107256,0.00106796,0.0010701,0.00106973,0.00106583,0.00106997,0.00107069,0.00107208,0.00107559,0.00106998,0.00106738,0.00107172,0.00107994,0.0010773,0.0010695,0.00107008,0.00106213,0.00106485,0.00107333,0.00106672,0.00106913,0.0010741,0.00106873,0.00107034,0.0010729,0.00107197,0.00107413,0.00106633,0.00107296,0.00106225,0.00106836,0.0010632,0.00106943,0.00107093,0.00106703,0.00106258,0.00135408
0.19948646,0.0010238,0.00101737,0.00101939,0.00102207,0.00102388,0.0010226,0.00102487,0.00102148,0.00102799,0.00102613,0.00101844,0.00102001,0.00102712,0.00102971,0.00102506,0.00102509,0.00102392,0.00102814,0.00103064,0.00102908,0.00102643,0.00101781,0.00102106,0.00102617,0.00102301,0.00102188,0.00102328,0.00101818,0.00102686,0.00102345,0.00102672,0.00102338,0.00101874,0.00102914,0.00102016,0.00102343,0.00102073,0.00102746,0.00102364,0.00102757,0.00101533,0.00103211,0.00102712,0.0010265,0.00102771,0.00102083,0.00103079,0.00102275,0.00102723,0.00103092,0.00102639,0.00102659,0.0010147,0.00102143,0.00102701,0.00102418,0.00102586,0.00102714,0.0010228,0.00101982,0.00103148,0.00102582,0.00102089,0.00102294,0.00102926,0.00101651,0.0010207,0.00102416,0.00102293,0.00102372,0.00102713,0.00102369,0.0012953
0.20366304,0.00100675,0.001002,0.00100225,0.00100626,0.00100242,0.00101423,0.00101007,0.00100394,0.00100903,0.00101334,0.00100464,0.00100272,0.00100294,0.00100954,0.00100813,0.00100633,0.00100617,0.00100972,0.00100896,0.00101237,0.00100713,0.00100435,0.00100889,0.00101252,0.00100339,0.00100477,0.00100813,0.00100499,0.0010132,0.00100417,0.00100706,0.00101087,0.00100664,0.00101453,0.00100582,0.00100451,0.00100876,0.00101144,0.00100704,0.00101087,0.00100313,0.00101687,0.00100762,0.00100998,0.00101177,0.00100535,0.00100691,0.00100585,0.00101051,0.00101207,0.0010135,0.00100738,0.00100417,0.00100867,0.00100997,0.00100873,0.00101277,0.00100656,0.00100707,0.00100002,0.00101053,0.0010049,0.00100303,0.00100349,0.00100554,0.00100508,0.00100686,0.00100264,0.00100283,0.00101023,0.00100201,0.00100912,0.00127644
0.20782055,0.00100298,0.00100062,0.00099631,0.00100527,0.00100105,0.0010058,0.00101221,0.00100279,0.00100133,0.00100657,0.00099948,0.00099583,0.00100316,0.00100423,0.00100859,0.00100495,0.00100658,0.00100923,0.00100676,0.00100399,0.00100458,0.00100147,0.00100251,0.00100914,0.00099933,0.00099753,0.00100304,0.00100785,0.00100837,0.00101278,0.00100391,0.00100541,0.00099594,0.00100572,0.00100122,0.00099883,0.00100423,0.0010069,0.00099922,0.0010035,0.00099848,0.00100531,0.00100146,0.00100142,0.00100814,0.00100169,0.0009999,0.00099827,0.00100253,0.00100656,0.00100872,0.00100668,0.00099835,0.00099976,0.00100666,0.00100086,0.00100432,0.00099921,0.0010019,0.00099833,0.00101114,0.00100343,0.00100418,0.001004,0.00100592,0.00099893,0.00100454,0.00100278,0.00100054,0.00100377,0.00100198,0.00100108,0.00126186
0.21185835,0.00097711,0.00098143,0.0009813,0.00098246,0.00098184,0.0009858,0.00098469,0.00098368,0.00098466,0.0009856,0.00098346,0.00097743,0.00098599,0.00098511,0.00098401,0.0009885,0.00098166,0.00098715,0.00098189,0.00098765,0.00098537,0.00097664,0.00098364,0.0009881,0.00097456,0.00098217,0.00097921,0.00098198,0.00099161,0.00098757,0.00098342,0.00098905,0.00098003,0.00098799,0.00097888,0.00097845,0.00098348,0.00098447,0.0009806,0.00098284,0.00097677,0.00098712,0.00098171,0.00098682,0.00098642,0.00097942,0.00098465,0.00098151,0.00099152,0.00098726,0.00098254,0.00098321,0.00097933,0.00097999,0.00098405,0.00098373,0.00098586,0.00098497,0.00097997,0.00098075,0.00098579,0.00098352,0.00097854,0.00098495,0.00098875,0.00097865,0.00098033,0.00098716,0.00098467,0.00098179,0.00097961,0.00098121,0.0012443
0.21604554,0.00093729,0.00093459,0.00093618,0.00093936,0.00093334,0.0009406,0.00093971,0.00094334,0.000941,0.00094626,0.00093638,0.00093793,0.0009413,0.00094319,0.00094113,0.0009453,0.00093904,0.00094435,0.00094165,0.00094489,0.00093622,0.00093418,0.00093848,0.00094113,0.00093881,0.00093809,0.00094169,0.00093912,0.00094276,0.00094493,0.00093669,0.0009421,0.0009375,0.0009465,0.0009398,0.00093752,0.00094252,0.00094316,0.00094274,0.00094265,0.00093631,0.00093952,0.00093834,0.0009395,0.00094458,0.00093884,0.00093888,0.00093724,0.00094041,0.00094227,0.00094153,0.00093988,0.00093519,0.00093527,0.00094006,0.00094219,0.00093937,0.00094082,0.00093801,0.00093904,0.00094574,0.00094015,0.00093852,0.00094322,0.00094512,0.00093592,0.00093721,0.00093881,0.0009402,0.00093786,0.00093879,0.0009371,0.0011902
0.22049345,0.00091562,0.00091784,0.00091859,0.00092462,0.00091908,0.000922,0.00093049,0.00092211,0.00091938,0.00092539,0.00091651,0.00091768,0.00092271,0.00091819,0.00091743,0.00092514,0.00092367,0.00092366,0.00092735,0.00092739,0.00092544,0.00092015,0.00092261,0.00092585,0.0009208,0.00092063,0.00091812,0.00092133,0.00092716,0.00092373,0.00092311,0.00092089,0.0009181,0.00092507,0.00091989,0.00091963,0.00091875,0.00092219,0.0009219,0.00092147,0.00091615,0.00092628,0.00091808,0.00091914,0.00092324,0.00092311,0.00092136,0.00092448,0.00092601,0.00092116,0.00092239,0.00092193,0.00091481,0.00091903,0.0009283,0.00091968,0.00092155,0.00092328,0.00092147,0.0009171,0.00092415,0.00092151,0.00091762,0.00092104,0.00092368,0.00091762,0.00092245,0.00092226,0.00092277,0.0009219,0.00092002,0.00091911,0.00117379
0.22500304,0.00091422,0.00091093,0.00091262,0.00091452,0.00091532,0.00091797,0.00091721,0.00091806,0.00091419,0.0009209,0.00091388,0.00091228,0.00091418,0.00091767,0.0009156,0.00091762,0.00091896,0.00092103,0.00091767,0.00092229,0.0009231,0.00091126,0.00091904,0.0009198,0.0009116,0.00091475,0.00091529,0.00091406,0.00091951,0.00091643,0.00091415,0.00091933,0.00091155,0.0009214,0.00091767,0.0009141,0.00091563,0.0009138,0.00091517,0.00091653,0.00091152,0.00091543,0.00091552,0.00091794,0.00091671,0.00091593,0.00091799,0.00091089,0.00092,0.00091428,0.00091895,0.00091746,0.00091212,0.00091486,0.00091825,0.00091803,0.00091572,0.0009181,0.00091562,0.00091282,0.00091911,0.00091594,0.00091537,0.00091555,0.00091833,0.00091038,0.00091267,0.00090861,0.00091604,0.0009119,0.00091294,0.00091315,0.0011564
0.22948517,0.00090037,0.0008949,0.00089749,0.00090213,0.00089786,0.00090282,0.00090652,0.00090449,0.0009018,0.00090553,0.00089397,0.00089683,0.00089866,0.00090388,0.00090433,0.00090373,0.00090409,0.00090437,0.00090002,0.00090577,0.00090073,0.00090238,0.00090383,0.00090756,0.00090094,0.00090175,0.00090049,0.0009028,0.00090635,0.00090725,0.00090243,0.00090278,0.00089853,0.00090676,0.00089769,0.0008999,0.00090474,0.0009019,0.00089384,0.00090456,0.0008988,0.00090243,0.00090254,0.00090134,0.00090514,0.00089942,0.00090603,0.00089974,0.00090623,0.00090534,0.00090676,0.0009034,0.00090132,0.00089656,0.00090513,0.00090398,0.00090156,0.00090372,0.00090042,0.00089743,0.00090975,0.00090357,0.00090085,0.00090791,0.00090207,0.00089751,0.00090013,0.00089952,0.00090325,0.00090163,0.0009019,0.00090195,0.00115142
0.2339564,0.00087888,0.00087896,0.00088021,0.0008814,0.00088068,0.00088417,0.00088515,0.00088536,0.00088371,0.00088661,0.00087948,0.00087644,0.00088009,0.00088242,0.00087932,0.00088484,0.0008833,0.00088709,0.0008829,0.00088402,0.0008838,0.00087593,0.0008827,0.00088697,0.00087873,0.00087779,0.00088113,0.00088233,0.00088833,0.00088618,0.00087851,0.00088426,0.00087692,0.00088784,0.00087995,0.00087773,0.00087892,0.00088342,0.00088215,0.00088728,0.0008779,0.00088428,0.00088065,0.00088443,0.0008848,0.00088409,0.00088189,0.00088068,0.00088561,0.00088405,0.00088076,0.00088156,0.00087837,0.00087962,0.00088396,0.00087835,0.00088267,0.00088472,0.00087814,0.00088167,0.00088488,0.00088387,0.00087969,0.00088361,0.00088282,0.00088125,0.00087689,0.00088242,0.00088202,0.00088206,0.00088198,0.00087815,0.00112427
